"key","value"
"EA","EAC"
"KG","KGM"
"M","MTR"
"M2","MTK"
"P","PCE"
"PC","PCE"
"PCS","PCE"
"PIECE","PCE"
"PIECE(片)","PCE"
"PR","NPR"
"PAIR","NPR"
"Y","YRD"
"YARD","YRD"
"YARDS","YRD"
"YD","YRD"
"YDS","YRD"
"YDR","YRD"
"85059010","85059010003"
"85059020","85059020001"
"85059050","85059050004"
"85059070","85059070000"
"85059091","85059091005"
"85059092","85059092004"
"85059099","85059099007"
"85061010","85061010009"
"85061021","85061021006"
"85061022","85061022005"
"85063000","85063000007"
"85064000","85064000005"
"85065000","85065000002"
"85066000","85066000000"
"85068010","85068010004"
"85068090","85068090007"
"85069000","85069000004"
"85071000","85071000000"
"85072000","85072000008"
"85073000","85073000006"
"85075000","85075000001"
"85078010","85078010003"
"85079000","85079000003"
"85081100","85081100008"
"85081900","85081900000"
"85086000","85086000008"
"85087000","85087000006"
"85094000","85094000002"
"85098010","85098010001"
"85098020","85098020009"
"85098030","85098030007"
"85098040","85098040005"
"85098090","85098090004"
"85099000","85099000001"
"85101000","85101000005"
"85102000","85102000003"
"85103000","85103000001"
"85109011","85109011005"
"85109019","85109019007"
"85109020","85109020004"
"85109030","85109030002"
"85111000","85111000004"
"85112000","85112000002"
"85114010","85114010006"
"85114090","85114090009"
"85118000","85118000009"
"85119011","85119011004"
"85119019","85119019006"
"85119020","85119020003"
"85119090","85119090008"
"85121010","85121010001"
"85121020","85121020009"
"85122012","85122012007"
"85122013","85122013006"
"85122020","85122020007"
"85123000","85123000009"
"85124000","85124000007"
"85129010","85129010004"
"85129020","85129020002"
"85129030","85129030000"
"85129040","85129040008"
"85131010","85131010000"
"85131020","85131020008"
"85131090","85131090003"
"85139000","85139000005"
"85141100","85141100000"
"85141900","85141900002"
"85142000","85142000009"
"85143100","85143100006"
"85143200","85143200005"
"85143900","85143900008"
"85144000","85144000005"
"85149010","85149010002"
"85149090","85149090005"
"85151100","85151100009"
"85151910","85151910009"
"85151990","85151990002"
"85152100","85152100007"
"85152900","85152900009"
"85153100","85153100005"
"85153900","85153900007"
"85158010","85158010003"
"85158020","85158020001"
"85158090","85158090006"
"85159010","85159010001"
"85159090","85159090004"
"85161000","85161000009"
"85162100","85162100006"
"85162910","85162910006"
"85163100","85163100004"
"85163200","85163200003"
"85163300","85163300002"
"85164000","85164000003"
"85165000","85165000000"
"85166010","85166010006"
"85166020","85166020004"
"85166030","85166030002"
"85166090","85166090009"
"85167100","85167100005"
"85167200","85167200004"
"85167900","85167900007"
"85168000","85168000004"
"85169010","85169010000"
"85169020","85169020008"
"85169030","85169030006"
"85169090","85169090003"
"85171100","85171100007"
"85171300","85171300005"
"85171400","85171400004"
"85176100","85176100006"
"85176200","85176200005"
"85177100","85177100004"
"85177900","85177900006"
"85181010","85181010005"
"85181020","85181020003"
"85181090","85181090008"
"85182100","85182100004"
"85182200","85182200003"
"85182921","85182921001"
"85182929","85182929003"
"85182931","85182931009"
"85182939","85182939001"
"85182940","85182940008"
"85182990","85182990007"
"85183010","85183010001"
"85183020","85183020009"
"85183031","85183031006"
"85183032","85183032005"
"85183039","85183039008"
"85184010","85184010009"
"85184090","85184090002"
"85185010","85185010006"
"85185090","85185090009"
"85189010","85189010008"
"85189090","85189090001"
"85192010","85192010002"
"85192020","85192020000"
"85192090","85192090005"
"85193000","85193000002"
"85198110","85198110008"
"85198190","85198190001"
"85198900","85198900002"
"85211011","85211011009"
"85211012","85211012008"
"85211019","85211019001"
"85211021","85211021007"
"85211022","85211022006"
"85211029","85211029009"
"85219010","85219010003"
"85219020","85219020001"
"85219030","85219030009"
"85219090","85219090006"
"85221000","85221000001"
"85229010","85229010002"
"85229021","85229021009"
"85232100","85232100007"
"85232910","85232910007"
"85232990","85232990000"
"85234100","85234100003"
"85235100","85235100000"
"85235900","85235900002"
"85238000","85238000005"
"85241100","85241100008"
"85241200","85241200007"
"85241900","85241900000"
"85249100","85249100001"
"85249200","85249200000"
"85249900","85249900003"
"85256000","85256000007"
"85261000","85261000007"
"85269110","85269110007"
"85269120","85269120005"
"85269190","85269190000"
"85269210","85269210006"
"85269290","85269290009"
"85271200","85271200004"
"85271300","85271300003"
"85271900","85271900007"
"85272110","85272110001"
"85272190","85272190004"
"85272900","85272900005"
"85279100","85279100008"
"85279200","85279200007"
"85279900","85279900000"
"85284200","85284200007"
"85284910","85284910008"
"85284920","85284920006"
"85285200","85285200004"
"85285910","85285910005"
"85285920","85285920003"
"85286910","85286910003"
"85286920","85286920001"
"85287110","85287110009"
"85287191","85287191001"
"85287199","85287199003"
"85287200","85287200000"
"85287300","85287300009"
"85291020","85291020000"
"85291030","85291030008"
"85299011","85299011004"
"85299012","85299012003"
"85299030","85299030001"
"85299040","85299040009"
"85299050","85299050006"
"85299090","85299090008"
"85301000","85301000001"
"85308000","85308000006"
"85309000","85309000004"
"85311010","85311010008"
"85311020","85311020006"
"85311090","85311090001"
"85318010","85318010003"
"85318020","85318020001"
"85318030","85318030009"
"85318091","85318091005"
"85318092","85318092004"
"85318093","85318093003"
"85318094","85318094002"
"85318099","85318099007"
"85319010","85319010001"
"85319090","85319090004"
"85321000","85321000009"
"85322100","85322100006"
"85322200","85322200005"
"85322300","85322300004"
"85322400","85322400003"
"85322510","85322510000"
"85322520","85322520008"
"85322900","85322900008"
"85323000","85323000005"
"85329000","85329000002"
"85331010","85331010006"
"85331020","85331020004"
"85333100","85333100003"
"85333900","85333900005"
"85334000","85334000002"
"85339000","85339000001"
"85351000","85351000006"
"85352110","85352110001"
"85352120","85352120009"
"85352130","85352130007"
"85352190","85352190004"
"85352910","85352910003"
"85352920","85352920001"
"85352930","85352930009"
"85352990","85352990006"
"85353011","85353011009"
"85353019","85353019001"
"85353020","85353020008"
"85353090","85353090003"
"85354011","85354011007"
"85354019","85354019009"
"85354020","85354020006"
"85359010","85359010007"
"85359020","85359020005"
"85359030","85359030003"
"85359090","85359090000"
"85361000","85361000005"
"85362010","85362010001"
"85362020","85362020009"
"85362030","85362030007"
"85362041","85362041004"
"85362049","85362049006"
"85362090","85362090004"
"85363000","85363000001"
"85364100","85364100008"
"85364910","85364910008"
"85364990","85364990001"
"85365011","85365011003"
"85365019","85365019005"
"85365020","85365020002"
"85365030","85365030000"
"85365040","85365040008"
"85365050","85365050005"
"85365060","85365060003"
"85365070","85365070001"
"85365080","85365080009"
"85365090","85365090007"
"85366100","85366100003"
"85366910","85366910003"
"85366990","85366990006"
"85367000","85367000002"
"85369010","85369010006"
"85369020","85369020004"
"85369030","85369030002"
"85369040","85369040000"
"85369090","85369090009"
"85371010","85371010002"
"85371090","85371090005"
"85372011","85372011009"
"85372019","85372019001"
"85372021","85372021007"
"85372029","85372029009"
"85381000","85381000003"
"85389010","85389010004"
"85389020","85389020002"
"85389090","85389090007"
"85391000","85391000002"
"85392100","85392100009"
"85392210","85392210006"
"85392220","85392220004"
"85392290","85392290009"
"85392910","85392910009"
"85392920","85392920007"
"85392990","85392990002"
"85393100","85393100007"
"85393210","85393210004"
"85393220","85393220002"
"85393230","85393230000"
"85393910","85393910007"
"85393921","85393921004"
"85393929","85393929006"
"85393990","85393990000"
"85394100","85394100005"
"85394910","85394910005"
"85394920","85394920003"
"85395100","85395100002"
"85395200","85395200001"
"85399000","85399000005"
"85401200","85401200007"
"85402000","85402000007"
"85404000","85404000003"
"85406000","85406000008"
"85407100","85407100005"
"85408100","85408100003"
"85408910","85408910003"
"85408990","85408990006"
"85409110","85409110009"
"85409190","85409190002"
"85409900","85409900003"
"85411010","85411010006"
"85411090","85411090009"
"85412100","85412100005"
"85412910","85412910005"
"85412990","85412990008"
"85413000","85413000004"
"85415100","85415100008"
"85415900","85415900000"
"85416010","85416010005"
"85416090","85416090008"
"85419010","85419010009"
"85419020","85419020007"
"85419030","85419030005"
"85419090","85419090002"
"85423100","85423100002"
"85423300","85423300000"
"85429010","85429010008"
"85429090","85429090001"
"85431000","85431000006"
"85432000","85432000004"
"85433020","85433020008"
"85433090","85433090003"
"85437010","85437010001"
"85437021","85437021008"
"85437022","85437022007"
"85437030","85437030007"
"85437040","85437040005"
"85437053","85437053009"
"85437059","85437059003"
"85437060","85437060000"
"85437070","85437070008"
"85437081","85437081005"
"85437082","85437082004"
"85437091","85437091003"
"85437092","85437092002"
"85437093","85437093001"
"85437094","85437094000"
"85437095","85437095009"
"85439040","85439040001"
"85439050","85439050008"
"85439090","85439090000"
"85441100","85441100004"
"85441900","85441900006"
"85442010","85442010001"
"85442090","85442090004"
"85443000","85443000001"
"85444210","85444210005"
"85444910","85444910008"
"85444990","85444990001"
"85446010","85446010002"
"85446020","85446020000"
"85446090","85446090005"
"85447000","85447000002"
"85451100","85451100003"
"85451910","85451910003"
"85451990","85451990006"
"85452000","85452000002"
"85459010","85459010005"
"85459020","85459020003"
"85459090","85459090008"
"85461000","85461000003"
"85462000","85462000001"
"85469000","85469000006"
"85471000","85471000002"
"85472000","85472000000"
"85479010","85479010003"
"85479020","85479020001"
"85479030","85479030009"
"85479090","85479090006"
"85480010","85480010001"
"85480020","85480020009"
"85480090","85480090004"
"85491100","85491100009"
"85491200","85491200008"
"85491300","85491300007"
"85491400","85491400006"
"85491900","85491900001"
"85492100","85492100007"
"85492900","85492900009"
"85493100","85493100005"
"85493900","85493900007"
"85499100","85499100002"
"85499910","85499910002"
"85499990","85499990005"
"86011000","86011000005"
"86012000","86012000003"
"86021000","86021000004"
"86029010","86029010005"
"86029090","86029090008"
"86031000","86031000003"
"86039000","86039000006"
"86040010","86040010002"
"86040090","86040090005"
"86050000","86050000003"
"86061000","86061000000"
"86063000","86063000006"
"86069110","86069110000"
"86069190","86069190003"
"86069200","86069200001"
"86069900","86069900004"
"86071100","86071100008"
"86071200","86071200007"
"86071900","86071900000"
"86072100","86072100006"
"86072900","86072900008"
"86073000","86073000005"
"86079110","86079110009"
"86079190","86079190002"
"86079900","86079900003"
"86080011","86080011007"
"86080019","86080019009"
"86080021","86080021005"
"86080029","86080029007"
"86090000","86090000009"
"87011000","87011000004"
"87012100","87012100001"
"87012200","87012200000"
"87012300","87012300009"
"87012400","87012400008"
"87012900","87012900003"
"87013010","87013010008"
"87013090","87013090001"
"87019110","87019110004"
"87019120","87019120002"
"87019190","87019190007"
"87019210","87019210003"
"87019220","87019220001"
"87019290","87019290006"
"87019310","87019310002"
"87019320","87019320000"
"87019390","87019390005"
"87019410","87019410001"
"87019420","87019420009"
"87019490","87019490004"
"87019510","87019510000"
"87019520","87019520008"
"87019590","87019590003"
"87021020","87021020009"
"87021090","87021090004"
"87022010","87022010009"
"87022020","87022020007"
"87022090","87022090002"
"87023010","87023010007"
"87023020","87023020005"
